,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
241,2006,COD,Dem. Rep. of the Congo,SOM,Somalia,SWE,Sweden,1,,[49. 10.],[15. 62.]
242,2006,COD,Dem. Rep. of the Congo,COG,Congo,IRL,Ireland,1,,[15. -1.],[-8. 53.]
243,2006,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,33,,[38.  1.],[133. -27.]
244,2006,SDN,Sudan,ETH,Ethiopia,FIN,Finland,10,[30. 15.],[38.  8.],[26. 64.]
245,2006,SOM,Somalia,ERI,Eritrea,NLD,Netherlands,15,[49. 10.],[39. 15.],[ 5.75 52.5 ]
246,2006,SOM,Somalia,RWA,Rwanda,CAN,Canada,1,[49. 10.],[30. -2.],[-95.  60.]
247,2006,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,5,,[15. -1.],[15. 62.]
248,2006,COD,Dem. Rep. of the Congo,SOM,Somalia,NOR,Norway,3,,[49. 10.],[10. 62.]
249,2006,SOM,Somalia,DJI,Djibouti,CAN,Canada,6,[49. 10.],[43.  11.5],[-95.  60.]
250,2006,SOM,Somalia,KEN,Kenya,USA,United States of America,2976,[49. 10.],[38.  1.],
251,2006,COD,Dem. Rep. of the Congo,SOM,Somalia,CAN,Canada,3,,[49. 10.],[-95.  60.]
252,2006,ERI,Eritrea,SDN,Sudan,SWE,Sweden,2,[39. 15.],[30. 15.],[15. 62.]
253,2006,SOM,Somalia,ETH,Ethiopia,DNK,Denmark,4,[49. 10.],[38.  8.],[10. 56.]
254,2006,SOM,Somalia,KEN,Kenya,AUS,Australia,148,[49. 10.],[38.  1.],[133. -27.]
255,2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,20,,[30. -2.],[26. 64.]
256,2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,4,,[38.  8.],[ 5.75 52.5 ]
257,2006,ERI,Eritrea,SDN,Sudan,NOR,Norway,1,[39. 15.],[30. 15.],[10. 62.]
258,2006,SDN,Sudan,DJI,Djibouti,CAN,Canada,1,[30. 15.],[43.  11.5],[-95.  60.]
259,2006,ERI,Eritrea,DJI,Djibouti,SWE,Sweden,1,[39. 15.],[43.  11.5],[15. 62.]
260,2006,SDN,Sudan,KEN,Kenya,USA,United States of America,30,[30. 15.],[38.  1.],
261,2006,ERI,Eritrea,SOM,Somalia,CAN,Canada,2,[39. 15.],[49. 10.],[-95.  60.]
262,2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,17,,[30. -2.],[10. 56.]
263,2006,SDN,Sudan,KEN,Kenya,AUS,Australia,20,[30. 15.],[38.  1.],[133. -27.]
264,2006,COD,Dem. Rep. of the Congo,SOM,Somalia,FIN,Finland,3,,[49. 10.],[26. 64.]
265,2006,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,2,[39. 15.],[38.  8.],[ 5.75 52.5 ]
266,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,16,,[32.  1.],[10. 62.]
267,2006,SOM,Somalia,ERI,Eritrea,CAN,Canada,37,[49. 10.],[39. 15.],[-95.  60.]
268,2006,SDN,Sudan,ERI,Eritrea,SWE,Sweden,1,[30. 15.],[39. 15.],[15. 62.]
269,2006,SOM,Somalia,RWA,Rwanda,USA,United States of America,1,[49. 10.],[30. -2.],
270,2006,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,43,[39. 15.],[38.  8.],[-95.  60.]
271,2006,ERI,Eritrea,SDN,Sudan,CAN,Canada,90,[39. 15.],[30. 15.],[-95.  60.]
272,2006,ERI,Eritrea,SDN,Sudan,DNK,Denmark,1,[39. 15.],[30. 15.],[10. 56.]
273,2006,ERI,Eritrea,SDN,Sudan,AUS,Australia,287,[39. 15.],[30. 15.],[133. -27.]
274,2006,ERI,Eritrea,SDN,Sudan,FIN,Finland,9,[39. 15.],[30. 15.],[26. 64.]
275,2006,SOM,Somalia,ETH,Ethiopia,NLD,Netherlands,22,[49. 10.],[38.  8.],[ 5.75 52.5 ]
276,2006,SOM,Somalia,UGA,Uganda,NOR,Norway,16,[49. 10.],[32.  1.],[10. 62.]
277,2006,SDN,Sudan,ERI,Eritrea,CAN,Canada,16,[30. 15.],[39. 15.],[-95.  60.]
278,2006,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,660,,[30.  -3.5],
279,2006,SDN,Sudan,ETH,Ethiopia,SWE,Sweden,7,[30. 15.],[38.  8.],[15. 62.]
280,2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,10,,,
281,2006,SOM,Somalia,ETH,Ethiopia,CAN,Canada,31,[49. 10.],[38.  8.],[-95.  60.]
282,2006,SOM,Somalia,SDN,Sudan,CAN,Canada,23,[49. 10.],[30. 15.],[-95.  60.]
283,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,110,,[32.  1.],[10. 56.]
284,2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,81,,,[133. -27.]
285,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,FIN,Finland,8,,[32.  1.],[26. 64.]
286,2006,COD,Dem. Rep. of the Congo,KEN,Kenya,NLD,Netherlands,30,,[38.  1.],[ 5.75 52.5 ]
287,2006,SDN,Sudan,UGA,Uganda,NOR,Norway,7,[30. 15.],[32.  1.],[10. 62.]
288,2006,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,35,,[38.  8.],[-95.  60.]
289,2006,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,50,,[15. -1.],
290,2006,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,26,,[30. -2.],[15. 62.]
291,2006,COD,Dem. Rep. of the Congo,COG,Congo,NZL,New Zealand,8,,[15. -1.],[174. -41.]
292,2006,SOM,Somalia,TZA,United Rep. of Tanzania,USA,United States of America,36,[49. 10.],,
293,2006,SDN,Sudan,ETH,Ethiopia,CAN,Canada,78,[30. 15.],[38.  8.],[-95.  60.]
294,2006,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,10,,,[-95.  60.]
295,2006,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,16,,[30.  -3.5],[10. 62.]
296,2006,SDN,Sudan,UGA,Uganda,DNK,Denmark,39,[30. 15.],[32.  1.],[10. 56.]
297,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,212,,[32.  1.],[133. -27.]
298,2006,SOM,Somalia,UGA,Uganda,FIN,Finland,12,[49. 10.],[32.  1.],[26. 64.]
299,2006,SOM,Somalia,KEN,Kenya,NLD,Netherlands,8,[49. 10.],[38.  1.],[ 5.75 52.5 ]
300,2006,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,1281,[39. 15.],[38.  8.],
301,2006,COD,Dem. Rep. of the Congo,SOM,Somalia,NLD,Netherlands,3,,[49. 10.],[ 5.75 52.5 ]
302,2006,COD,Dem. Rep. of the Congo,COG,Congo,AUS,Australia,101,,[15. -1.],[133. -27.]
303,2006,SOM,Somalia,ERI,Eritrea,NZL,New Zealand,4,[49. 10.],[39. 15.],[174. -41.]
304,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,35,,[32.  1.],
305,2006,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,67,,[38.  1.],[-95.  60.]
306,2006,SDN,Sudan,KEN,Kenya,NLD,Netherlands,33,[30. 15.],[38.  1.],[ 5.75 52.5 ]
307,2006,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,64,,[32.  1.],[-95.  60.]
308,2006,COD,Dem. Rep. of the Congo,COG,Congo,NOR,Norway,38,,[15. -1.],[10. 62.]
309,2006,SOM,Somalia,UGA,Uganda,AUS,Australia,2,[49. 10.],[32.  1.],[133. -27.]
310,2006,SDN,Sudan,UGA,Uganda,FIN,Finland,5,[30. 15.],[32.  1.],[26. 64.]
311,2006,SOM,Somalia,ETH,Ethiopia,USA,United States of America,101,[49. 10.],[38.  8.],
312,2006,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,8,[39. 15.],[30. 15.],[ 5.75 52.5 ]
313,2007,SOM,Somalia,KEN,Kenya,NLD,Netherlands,3,[49. 10.],[38.  1.],[ 5.75 52.5 ]
314,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,195,,[32.  1.],[-95.  60.]
315,2007,COD,Dem. Rep. of the Congo,BDI,Burundi,FIN,Finland,6,,[30.  -3.5],[26. 64.]
316,2007,SDN,Sudan,KEN,Kenya,USA,United States of America,31,[30. 15.],[38.  1.],
317,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,DNK,Denmark,8,,[30. -2.],[10. 56.]
318,2007,SDN,Sudan,UGA,Uganda,NOR,Norway,5,[30. 15.],[32.  1.],[10. 62.]
319,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,DNK,Denmark,74,,[32.  1.],[10. 56.]
320,2007,ERI,Eritrea,KEN,Kenya,CAN,Canada,5,[39. 15.],[38.  1.],[-95.  60.]
321,2007,SOM,Somalia,ERI,Eritrea,NOR,Norway,7,[49. 10.],[39. 15.],[10. 62.]
322,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,PRT,Portugal,25,,,[-8.  39.5]
323,2007,SOM,Somalia,UGA,Uganda,CAN,Canada,44,[49. 10.],[32.  1.],[-95.  60.]
324,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,NLD,Netherlands,14,,[30. -2.],[ 5.75 52.5 ]
325,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,FIN,Finland,3,,[38.  8.],[26. 64.]
326,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,USA,United States of America,129,,[30. -2.],
327,2007,COD,Dem. Rep. of the Congo,COG,Congo,AUS,Australia,97,,[15. -1.],[133. -27.]
328,2007,SDN,Sudan,UGA,Uganda,DNK,Denmark,46,[30. 15.],[32.  1.],[10. 56.]
329,2007,SOM,Somalia,KEN,Kenya,CAN,Canada,151,[49. 10.],[38.  1.],[-95.  60.]
330,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NOR,Norway,5,,[38.  8.],[10. 62.]
331,2007,SDN,Sudan,UGA,Uganda,CAN,Canada,16,[30. 15.],[32.  1.],[-95.  60.]
332,2007,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,3,,[30.  -3.5],
333,2007,ERI,Eritrea,SDN,Sudan,NLD,Netherlands,8,[39. 15.],[30. 15.],[ 5.75 52.5 ]
334,2007,ERI,Eritrea,KEN,Kenya,AUS,Australia,1,[39. 15.],[38.  1.],[133. -27.]
335,2007,SOM,Somalia,ETH,Ethiopia,FIN,Finland,13,[49. 10.],[38.  8.],[26. 64.]
336,2007,SOM,Somalia,RWA,Rwanda,USA,United States of America,1,[49. 10.],[30. -2.],
337,2007,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,95,,[30.  -3.5],[-95.  60.]
338,2007,SDN,Sudan,KEN,Kenya,CAN,Canada,7,[30. 15.],[38.  1.],[-95.  60.]
339,2007,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,2,[39. 15.],[38.  8.],[10. 62.]
340,2007,SOM,Somalia,KEN,Kenya,GBR,United Kingdom of Great Britain and Northern Ireland,1,[49. 10.],[38.  1.],
341,2007,COD,Dem. Rep. of the Congo,COG,Congo,USA,United States of America,7,,[15. -1.],
342,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NLD,Netherlands,91,,,[ 5.75 52.5 ]
343,2007,SOM,Somalia,KEN,Kenya,AUS,Australia,77,[49. 10.],[38.  1.],[133. -27.]
344,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,FIN,Finland,188,,[30. -2.],[26. 64.]
345,2007,ERI,Eritrea,SDN,Sudan,USA,United States of America,41,[39. 15.],[30. 15.],
346,2007,COD,Dem. Rep. of the Congo,COG,Congo,CAN,Canada,22,,[15. -1.],[-95.  60.]
347,2007,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,13,,[30.  -3.5],[ 5.75 52.5 ]
348,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,15,,[30. -2.],[-95.  60.]
349,2007,SOM,Somalia,ETH,Ethiopia,NOR,Norway,24,[49. 10.],[38.  8.],[10. 62.]
350,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NZL,New Zealand,7,,[38.  8.],[174. -41.]
351,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,14,,[38.  8.],
352,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,NLD,Netherlands,4,,[32.  1.],[ 5.75 52.5 ]
353,2007,SDN,Sudan,KEN,Kenya,AUS,Australia,18,[30. 15.],[38.  1.],[133. -27.]
354,2007,ERI,Eritrea,SDN,Sudan,FIN,Finland,1,[39. 15.],[30. 15.],[26. 64.]
355,2007,SOM,Somalia,SDN,Sudan,USA,United States of America,23,[49. 10.],[30. 15.],
356,2007,SOM,Somalia,ERI,Eritrea,CAN,Canada,218,[49. 10.],[39. 15.],[-95.  60.]
357,2007,COD,Dem. Rep. of the Congo,COG,Congo,NLD,Netherlands,5,,[15. -1.],[ 5.75 52.5 ]
358,2007,COD,Dem. Rep. of the Congo,SOM,Somalia,CAN,Canada,1,,[49. 10.],[-95.  60.]
359,2007,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,22,,[30. -2.],[10. 62.]
360,2007,SOM,Somalia,UGA,Uganda,NLD,Netherlands,9,[49. 10.],[32.  1.],[ 5.75 52.5 ]
361,2007,SDN,Sudan,UGA,Uganda,IRL,Ireland,78,[30. 15.],[32.  1.],[-8. 53.]
362,2007,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,11,[49. 10.],[38.  8.],[174. -41.]
363,2007,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,166,[39. 15.],[38.  8.],
364,2007,ERI,Eritrea,SDN,Sudan,AUS,Australia,185,[39. 15.],[30. 15.],[133. -27.]
365,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,FIN,Finland,4,,[32.  1.],[26. 64.]
366,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,22,,,
367,2007,SDN,Sudan,ERI,Eritrea,CAN,Canada,45,[30. 15.],[39. 15.],[-95.  60.]
368,2007,SDN,Sudan,COD,Dem. Rep. of the Congo,NLD,Netherlands,2,[30. 15.],,[ 5.75 52.5 ]
369,2007,ERI,Eritrea,SOM,Somalia,CAN,Canada,2,[39. 15.],[49. 10.],[-95.  60.]
370,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NOR,Norway,15,,,[10. 62.]
371,2007,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,24,,[15. -1.],[15. 62.]
372,2007,SOM,Somalia,KEN,Kenya,NZL,New Zealand,4,[49. 10.],[38.  1.],[174. -41.]
373,2007,SOM,Somalia,ETH,Ethiopia,USA,United States of America,128,[49. 10.],[38.  8.],
374,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,90,,,[133. -27.]
375,2007,SOM,Somalia,UGA,Uganda,FIN,Finland,19,[49. 10.],[32.  1.],[26. 64.]
376,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,239,,[32.  1.],
377,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,19,,[38.  8.],[-95.  60.]
378,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,NLD,Netherlands,5,,[38.  8.],[ 5.75 52.5 ]
379,2007,SDN,Sudan,SOM,Somalia,CAN,Canada,1,[30. 15.],[49. 10.],[-95.  60.]
380,2007,SDN,Sudan,ERI,Eritrea,SWE,Sweden,2,[30. 15.],[39. 15.],[15. 62.]
381,2007,SDN,Sudan,KEN,Kenya,NZL,New Zealand,5,[30. 15.],[38.  1.],[174. -41.]
382,2007,SDN,Sudan,ETH,Ethiopia,USA,United States of America,25,[30. 15.],[38.  8.],
383,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,7,,[32.  1.],[133. -27.]
384,2007,SOM,Somalia,UGA,Uganda,USA,United States of America,19,[49. 10.],[32.  1.],
385,2007,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,24,[39. 15.],[38.  8.],[-95.  60.]
386,2007,ERI,Eritrea,ETH,Ethiopia,NLD,Netherlands,5,[39. 15.],[38.  8.],[ 5.75 52.5 ]
387,2007,ERI,Eritrea,SDN,Sudan,CAN,Canada,179,[39. 15.],[30. 15.],[-95.  60.]
388,2007,COD,Dem. Rep. of the Congo,ETH,Ethiopia,SWE,Sweden,8,,[38.  8.],[15. 62.]
389,2007,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,135,[39. 15.],[30. 15.],[174. -41.]
390,2007,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,20,,[38.  1.],
391,2007,SOM,Somalia,ETH,Ethiopia,CAN,Canada,25,[49. 10.],[38.  8.],[-95.  60.]
392,2007,SDN,Sudan,UGA,Uganda,AUS,Australia,52,[30. 15.],[32.  1.],[133. -27.]
393,2007,SDN,Sudan,UGA,Uganda,USA,United States of America,37,[30. 15.],[32.  1.],
394,2007,SOM,Somalia,ETH,Ethiopia,NLD,Netherlands,11,[49. 10.],[38.  8.],[ 5.75 52.5 ]
395,2007,SOM,Somalia,SDN,Sudan,CAN,Canada,12,[49. 10.],[30. 15.],[-95.  60.]
396,2007,ERI,Eritrea,KEN,Kenya,USA,United States of America,16,[39. 15.],[38.  1.],
397,2007,COD,Dem. Rep. of the Congo,SOM,Somalia,SWE,Sweden,1,,[49. 10.],[15. 62.]
398,2007,SOM,Somalia,UGA,Uganda,NZL,New Zealand,8,[49. 10.],[32.  1.],[174. -41.]
399,2007,SDN,Sudan,ETH,Ethiopia,CAN,Canada,88,[30. 15.],[38.  8.],[-95.  60.]
400,2007,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,11,,[30.  -3.5],[10. 62.]
401,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,6,,[32.  1.],[10. 62.]
402,2007,ERI,Eritrea,SDN,Sudan,DNK,Denmark,2,[39. 15.],[30. 15.],[10. 56.]
403,2007,ERI,Eritrea,KEN,Kenya,NLD,Netherlands,11,[39. 15.],[38.  1.],[ 5.75 52.5 ]
404,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,62,,,[-95.  60.]
405,2007,SOM,Somalia,KEN,Kenya,USA,United States of America,4318,[49. 10.],[38.  1.],
406,2007,COD,Dem. Rep. of the Congo,UGA,Uganda,SWE,Sweden,5,,[32.  1.],[15. 62.]
407,2007,COD,Dem. Rep. of the Congo,COG,Congo,DNK,Denmark,7,,[15. -1.],[10. 56.]
408,2007,SOM,Somalia,UGA,Uganda,NOR,Norway,12,[49. 10.],[32.  1.],[10. 62.]
409,2007,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,DNK,Denmark,106,,,[10. 56.]
410,2007,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,11,,[38.  1.],[-95.  60.]
411,2007,COD,Dem. Rep. of the Congo,COG,Congo,NOR,Norway,17,,[15. -1.],[10. 62.]
412,2008,SDN,Sudan,ETH,Ethiopia,USA,United States of America,36,[30. 15.],[38.  8.],
413,2008,SOM,Somalia,UGA,Uganda,USA,United States of America,37,[49. 10.],[32.  1.],
414,2008,SOM,Somalia,UGA,Uganda,NLD,Netherlands,1,[49. 10.],[32.  1.],[ 5.75 52.5 ]
415,2008,COD,Dem. Rep. of the Congo,COG,Congo,SWE,Sweden,80,,[15. -1.],[15. 62.]
416,2008,COD,Dem. Rep. of the Congo,KEN,Kenya,CAN,Canada,23,,[38.  1.],[-95.  60.]
417,2008,ERI,Eritrea,SDN,Sudan,NZL,New Zealand,2,[39. 15.],[30. 15.],[174. -41.]
418,2008,ERI,Eritrea,ETH,Ethiopia,AUS,Australia,39,[39. 15.],[38.  8.],[133. -27.]
419,2008,ERI,Eritrea,SDN,Sudan,FIN,Finland,9,[39. 15.],[30. 15.],[26. 64.]
420,2008,COD,Dem. Rep. of the Congo,KEN,Kenya,USA,United States of America,110,,[38.  1.],
421,2008,SDN,Sudan,UGA,Uganda,USA,United States of America,9,[30. 15.],[32.  1.],
422,2008,ERI,Eritrea,ETH,Ethiopia,SWE,Sweden,4,[39. 15.],[38.  8.],[15. 62.]
423,2008,ERI,Eritrea,KEN,Kenya,CAN,Canada,7,[39. 15.],[38.  1.],[-95.  60.]
424,2008,COD,Dem. Rep. of the Congo,BDI,Burundi,NOR,Norway,2,,[30.  -3.5],[10. 62.]
425,2008,SOM,Somalia,ETH,Ethiopia,AUS,Australia,20,[49. 10.],[38.  8.],[133. -27.]
426,2008,SOM,Somalia,UGA,Uganda,FIN,Finland,1,[49. 10.],[32.  1.],[26. 64.]
427,2008,ERI,Eritrea,KEN,Kenya,USA,United States of America,55,[39. 15.],[38.  1.],
428,2008,SOM,Somalia,ETH,Ethiopia,SWE,Sweden,8,[49. 10.],[38.  8.],[15. 62.]
429,2008,SOM,Somalia,KEN,Kenya,CAN,Canada,386,[49. 10.],[38.  1.],[-95.  60.]
430,2008,SOM,Somalia,ERI,Eritrea,NOR,Norway,6,[49. 10.],[39. 15.],[10. 62.]
431,2008,SOM,Somalia,KEN,Kenya,DNK,Denmark,1,[49. 10.],[38.  1.],[10. 56.]
432,2008,COD,Dem. Rep. of the Congo,KEN,Kenya,AUS,Australia,39,,[38.  1.],[133. -27.]
433,2008,COD,Dem. Rep. of the Congo,BDI,Burundi,CAN,Canada,1,,[30.  -3.5],[-95.  60.]
434,2008,SOM,Somalia,KEN,Kenya,USA,United States of America,5603,[49. 10.],[38.  1.],
435,2008,SOM,Somalia,KEN,Kenya,SWE,Sweden,7,[49. 10.],[38.  1.],[15. 62.]
436,2008,SDN,Sudan,KEN,Kenya,CAN,Canada,19,[30. 15.],[38.  1.],[-95.  60.]
437,2008,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,27,[39. 15.],[38.  8.],[10. 62.]
438,2008,ERI,Eritrea,KEN,Kenya,AUS,Australia,13,[39. 15.],[38.  1.],[133. -27.]
439,2008,SDN,Sudan,COD,Dem. Rep. of the Congo,CAN,Canada,2,[30. 15.],,[-95.  60.]
440,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,8,,,[133. -27.]
441,2008,SOM,Somalia,ERI,Eritrea,GBR,United Kingdom of Great Britain and Northern Ireland,4,[49. 10.],[39. 15.],
442,2008,SDN,Sudan,KEN,Kenya,USA,United States of America,83,[30. 15.],[38.  1.],
443,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,5,,[30. -2.],[15. 62.]
444,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,CAN,Canada,6,,[30. -2.],[-95.  60.]
445,2008,SOM,Somalia,ETH,Ethiopia,NOR,Norway,12,[49. 10.],[38.  8.],[10. 62.]
446,2008,SOM,Somalia,KEN,Kenya,AUS,Australia,195,[49. 10.],[38.  1.],[133. -27.]
447,2008,SOM,Somalia,ERI,Eritrea,CAN,Canada,811,[49. 10.],[39. 15.],[-95.  60.]
448,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,221,,[32.  1.],[133. -27.]
449,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,GBR,United Kingdom of Great Britain and Northern Ireland,175,,,
450,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,USA,United States of America,8,,[30. -2.],
451,2008,ERI,Eritrea,SDN,Sudan,CAN,Canada,56,[39. 15.],[30. 15.],[-95.  60.]
452,2008,SOM,Somalia,UGA,Uganda,SWE,Sweden,6,[49. 10.],[32.  1.],[15. 62.]
453,2008,SDN,Sudan,KEN,Kenya,AUS,Australia,27,[30. 15.],[38.  1.],[133. -27.]
454,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,NOR,Norway,9,,[30. -2.],[10. 62.]
455,2008,COD,Dem. Rep. of the Congo,BDI,Burundi,NLD,Netherlands,6,,[30.  -3.5],[ 5.75 52.5 ]
456,2008,SDN,Sudan,ERI,Eritrea,CAN,Canada,2,[30. 15.],[39. 15.],[-95.  60.]
457,2008,ERI,Eritrea,UGA,Uganda,AUS,Australia,11,[39. 15.],[32.  1.],[133. -27.]
458,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,IRL,Ireland,101,,,[-8. 53.]
459,2008,ERI,Eritrea,SDN,Sudan,USA,United States of America,22,[39. 15.],[30. 15.],
460,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,CAN,Canada,10,,,[-95.  60.]
461,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,NZL,New Zealand,95,,[32.  1.],[174. -41.]
462,2008,ERI,Eritrea,SDN,Sudan,NOR,Norway,126,[39. 15.],[30. 15.],[10. 62.]
463,2008,COD,Dem. Rep. of the Congo,BDI,Burundi,USA,United States of America,142,,[30.  -3.5],
464,2008,SOM,Somalia,KEN,Kenya,NLD,Netherlands,1,[49. 10.],[38.  1.],[ 5.75 52.5 ]
465,2008,AFG,Afghanistan,ETH,Ethiopia,CAN,Canada,4,[65. 33.],[38.  8.],[-95.  60.]
466,2008,SOM,Somalia,UGA,Uganda,AUS,Australia,39,[49. 10.],[32.  1.],[133. -27.]
467,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,USA,United States of America,389,,,
468,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,FRA,France,9,,[30. -2.],[ 2. 46.]
469,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,95,,[32.  1.],[-95.  60.]
470,2008,COD,Dem. Rep. of the Congo,BDI,Burundi,FIN,Finland,2,,[30.  -3.5],[26. 64.]
471,2008,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,20,,[38.  8.],
472,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,NOR,Norway,4,,[32.  1.],[10. 62.]
473,2008,COD,Dem. Rep. of the Congo,RWA,Rwanda,NLD,Netherlands,6,,[30. -2.],[ 5.75 52.5 ]
474,2008,COD,Dem. Rep. of the Congo,ETH,Ethiopia,CAN,Canada,10,,[38.  8.],[-95.  60.]
475,2008,SOM,Somalia,TZA,United Rep. of Tanzania,USA,United States of America,3,[49. 10.],,
476,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,FRA,France,13,,[32.  1.],[ 2. 46.]
477,2008,ERI,Eritrea,UGA,Uganda,CAN,Canada,3,[39. 15.],[32.  1.],[-95.  60.]
478,2008,SOM,Somalia,ERI,Eritrea,FIN,Finland,6,[49. 10.],[39. 15.],[26. 64.]
479,2008,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,7190,[39. 15.],[38.  8.],
480,2008,SOM,Somalia,UGA,Uganda,NOR,Norway,8,[49. 10.],[32.  1.],[10. 62.]
481,2008,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,NLD,Netherlands,66,,,[ 5.75 52.5 ]
482,2008,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,10,[39. 15.],[38.  8.],[-95.  60.]
483,2008,COD,Dem. Rep. of the Congo,UGA,Uganda,USA,United States of America,142,,[32.  1.],
484,2008,SOM,Somalia,UGA,Uganda,CAN,Canada,12,[49. 10.],[32.  1.],[-95.  60.]
