,Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons),Country of Origin Coordinates,Country of Asylum Coordinates,Country of Resettlement Coordinates
182,2010,SOM,Somalia,ZWE,Zimbabwe,USA,United States of America,5,"[49.0, 10.0]","[30.0, -20.0]","[-97.0, 38.0]"
183,2010,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,115,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
184,2010,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,6,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
185,2010,ERI,Eritrea,ZAF,South Africa,USA,United States of America,7,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
186,2010,SOM,Somalia,ZAF,South Africa,CAN,Canada,23,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
187,2010,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,234,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
188,2010,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,103,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
189,2010,COD,Dem. Rep. of the Congo,AGO,Angola,FRA,France,6,"[25.0, 0.0]","[18.5, -12.5]","[2.0, 46.0]"
190,2010,SOM,Somalia,MWI,Malawi,AUS,Australia,36,"[49.0, 10.0]","[34.0, -13.5]","[133.0, -27.0]"
191,2010,COD,Dem. Rep. of the Congo,MOZ,Mozambique,PRT,Portugal,7,"[25.0, 0.0]","[35.0, -18.25]","[-8.0, 39.5]"
192,2010,SOM,Somalia,BWA,Botswana,NOR,Norway,5,"[49.0, 10.0]","[24.0, -22.0]","[10.0, 62.0]"
193,2010,COD,Dem. Rep. of the Congo,MOZ,Mozambique,FRA,France,4,"[25.0, 0.0]","[35.0, -18.25]","[2.0, 46.0]"
194,2010,COD,Dem. Rep. of the Congo,ZAF,South Africa,AUS,Australia,12,"[25.0, 0.0]","[24.0, -29.0]","[133.0, -27.0]"
195,2010,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,NOR,Norway,5,"[25.0, 0.0]","[30.0, -20.0]","[10.0, 62.0]"
196,2010,COD,Dem. Rep. of the Congo,NAM,Namibia,FRA,France,4,"[25.0, 0.0]","[17.0, -22.0]","[2.0, 46.0]"
197,2010,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,5,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
198,2010,SOM,Somalia,ZAF,South Africa,AUS,Australia,2,"[49.0, 10.0]","[24.0, -29.0]","[133.0, -27.0]"
199,2010,SOM,Somalia,BWA,Botswana,USA,United States of America,57,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
200,2010,COD,Dem. Rep. of the Congo,ZMB,Zambia,AUS,Australia,39,"[25.0, 0.0]","[30.0, -15.0]","[133.0, -27.0]"
201,2010,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,33,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
202,2010,SOM,Somalia,ZAF,South Africa,USA,United States of America,628,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
203,2010,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,137,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
204,2010,COD,Dem. Rep. of the Congo,AGO,Angola,CAN,Canada,22,"[25.0, 0.0]","[18.5, -12.5]","[-95.0, 60.0]"
205,2010,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,22,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
206,2011,SOM,Somalia,ZAF,South Africa,AUS,Australia,26,"[49.0, 10.0]","[24.0, -29.0]","[133.0, -27.0]"
207,2011,SOM,Somalia,ZAF,South Africa,USA,United States of America,1125,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
208,2011,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,DNK,Denmark,155,"[25.0, 0.0]","[30.0, -20.0]","[10.0, 56.0]"
209,2011,SDN,Sudan,ZAF,South Africa,USA,United States of America,2,"[30.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
210,2011,COD,Dem. Rep. of the Congo,ZMB,Zambia,AUS,Australia,93,"[25.0, 0.0]","[30.0, -15.0]","[133.0, -27.0]"
211,2011,COD,Dem. Rep. of the Congo,BWA,Botswana,SWE,Sweden,3,"[25.0, 0.0]","[24.0, -22.0]","[15.0, 62.0]"
212,2011,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,168,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
213,2011,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,FIN,Finland,8,"[25.0, 0.0]","[30.0, -20.0]","[26.0, 64.0]"
214,2011,SOM,Somalia,ZMB,Zambia,AUS,Australia,11,"[49.0, 10.0]","[30.0, -15.0]","[133.0, -27.0]"
215,2011,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,8,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
216,2011,SOM,Somalia,BWA,Botswana,SWE,Sweden,6,"[49.0, 10.0]","[24.0, -22.0]","[15.0, 62.0]"
217,2011,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,AUS,Australia,47,"[25.0, 0.0]","[30.0, -20.0]","[133.0, -27.0]"
218,2011,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,180,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
219,2011,SOM,Somalia,BWA,Botswana,USA,United States of America,147,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
220,2011,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,SWE,Sweden,10,"[25.0, 0.0]","[30.0, -20.0]","[15.0, 62.0]"
221,2011,ERI,Eritrea,ZWE,Zimbabwe,AUS,Australia,1,"[39.0, 15.0]","[30.0, -20.0]","[133.0, -27.0]"
222,2011,SOM,Somalia,ZWE,Zimbabwe,USA,United States of America,2,"[49.0, 10.0]","[30.0, -20.0]","[-97.0, 38.0]"
223,2011,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,59,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
224,2011,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,6,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
225,2011,SOM,Somalia,MWI,Malawi,USA,United States of America,1,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
226,2011,ERI,Eritrea,BWA,Botswana,CAN,Canada,8,"[39.0, 15.0]","[24.0, -22.0]","[-95.0, 60.0]"
227,2011,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,161,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
228,2011,SOM,Somalia,ZAF,South Africa,NOR,Norway,8,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
229,2011,SOM,Somalia,BWA,Botswana,CAN,Canada,126,"[49.0, 10.0]","[24.0, -22.0]","[-95.0, 60.0]"
230,2011,SOM,Somalia,MOZ,Mozambique,USA,United States of America,3,"[49.0, 10.0]","[35.0, -18.25]","[-97.0, 38.0]"
231,2011,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,14,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
232,2011,SOM,Somalia,BWA,Botswana,NLD,Netherlands,5,"[49.0, 10.0]","[24.0, -22.0]","[5.75, 52.5]"
233,2011,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,161,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
234,2011,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,114,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
235,2011,SOM,Somalia,ZAF,South Africa,CAN,Canada,105,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
236,2011,COD,Dem. Rep. of the Congo,ZAF,South Africa,AUS,Australia,22,"[25.0, 0.0]","[24.0, -29.0]","[133.0, -27.0]"
237,2011,ERI,Eritrea,ZAF,South Africa,USA,United States of America,12,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
238,2011,COD,Dem. Rep. of the Congo,ZMB,Zambia,DNK,Denmark,6,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 56.0]"
239,2012,SOM,Somalia,ZAF,South Africa,USA,United States of America,807,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
240,2012,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,14,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
241,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,DNK,Denmark,1,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 56.0]"
242,2012,SDN,Sudan,ZAF,South Africa,USA,United States of America,2,"[30.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
243,2012,SOM,Somalia,BWA,Botswana,CAN,Canada,28,"[49.0, 10.0]","[24.0, -22.0]","[-95.0, 60.0]"
244,2012,SOM,Somalia,ZAF,South Africa,DNK,Denmark,11,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 56.0]"
245,2012,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,224,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
246,2012,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,32,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
247,2012,SOM,Somalia,ZAF,South Africa,FIN,Finland,2,"[49.0, 10.0]","[24.0, -29.0]","[26.0, 64.0]"
248,2012,SOM,Somalia,ZMB,Zambia,DNK,Denmark,7,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 56.0]"
249,2012,SOM,Somalia,ZMB,Zambia,USA,United States of America,8,"[49.0, 10.0]","[30.0, -15.0]","[-97.0, 38.0]"
250,2012,COD,Dem. Rep. of the Congo,MOZ,Mozambique,CAN,Canada,47,"[25.0, 0.0]","[35.0, -18.25]","[-95.0, 60.0]"
251,2012,SDN,Sudan,ZMB,Zambia,USA,United States of America,3,"[30.0, 15.0]","[30.0, -15.0]","[-97.0, 38.0]"
252,2012,COD,Dem. Rep. of the Congo,BWA,Botswana,SWE,Sweden,1,"[25.0, 0.0]","[24.0, -22.0]","[15.0, 62.0]"
253,2012,AFG,Afghanistan,ZAF,South Africa,CAN,Canada,7,"[65.0, 33.0]","[24.0, -29.0]","[-95.0, 60.0]"
254,2012,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,221,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
255,2012,SOM,Somalia,BWA,Botswana,USA,United States of America,35,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
256,2012,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,60,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
257,2012,SOM,Somalia,BWA,Botswana,SWE,Sweden,3,"[49.0, 10.0]","[24.0, -22.0]","[15.0, 62.0]"
258,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,46,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
259,2012,COD,Dem. Rep. of the Congo,MOZ,Mozambique,AUS,Australia,83,"[25.0, 0.0]","[35.0, -18.25]","[133.0, -27.0]"
260,2012,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,171,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
261,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,SWE,Sweden,1,"[25.0, 0.0]","[24.0, -29.0]","[15.0, 62.0]"
262,2012,SOM,Somalia,ZAF,South Africa,CAN,Canada,134,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
263,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,AUS,Australia,6,"[25.0, 0.0]","[24.0, -29.0]","[133.0, -27.0]"
264,2012,SOM,Somalia,MWI,Malawi,USA,United States of America,3,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
265,2012,SOM,Somalia,ZAF,South Africa,SWE,Sweden,1,"[49.0, 10.0]","[24.0, -29.0]","[15.0, 62.0]"
266,2012,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,278,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
267,2012,COD,Dem. Rep. of the Congo,MWI,Malawi,NOR,Norway,4,"[25.0, 0.0]","[34.0, -13.5]","[10.0, 62.0]"
268,2012,ERI,Eritrea,ZAF,South Africa,AUS,Australia,1,"[39.0, 15.0]","[24.0, -29.0]","[133.0, -27.0]"
269,2012,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,60,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
270,2012,SOM,Somalia,ZMB,Zambia,CAN,Canada,1,"[49.0, 10.0]","[30.0, -15.0]","[-95.0, 60.0]"
271,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,NOR,Norway,15,"[25.0, 0.0]","[24.0, -29.0]","[10.0, 62.0]"
272,2012,SOM,Somalia,ZAF,South Africa,IRL,Ireland,2,"[49.0, 10.0]","[24.0, -29.0]","[-8.0, 53.0]"
273,2012,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,60,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
274,2012,AFG,Afghanistan,ZAF,South Africa,NLD,Netherlands,8,"[65.0, 33.0]","[24.0, -29.0]","[5.75, 52.5]"
275,2012,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,11,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
276,2012,SOM,Somalia,ZAF,South Africa,NOR,Norway,9,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
277,2012,ERI,Eritrea,ZAF,South Africa,USA,United States of America,4,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
278,2012,COD,Dem. Rep. of the Congo,AGO,Angola,CAN,Canada,18,"[25.0, 0.0]","[18.5, -12.5]","[-95.0, 60.0]"
279,2013,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,19,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
280,2013,SOM,Somalia,ZWE,Zimbabwe,USA,United States of America,1,"[49.0, 10.0]","[30.0, -20.0]","[-97.0, 38.0]"
281,2013,SOM,Somalia,ZAF,South Africa,NOR,Norway,4,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
282,2013,COD,Dem. Rep. of the Congo,NAM,Namibia,AUS,Australia,51,"[25.0, 0.0]","[17.0, -22.0]","[133.0, -27.0]"
283,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,NLD,Netherlands,12,"[25.0, 0.0]","[30.0, -15.0]","[5.75, 52.5]"
284,2013,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,134,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
285,2013,SOM,Somalia,BWA,Botswana,CAN,Canada,15,"[49.0, 10.0]","[24.0, -22.0]","[-95.0, 60.0]"
286,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,NOR,Norway,1,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 62.0]"
287,2013,SDN,Sudan,NAM,Namibia,AUS,Australia,2,"[30.0, 15.0]","[17.0, -22.0]","[133.0, -27.0]"
288,2013,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,245,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
289,2013,SOM,Somalia,MWI,Malawi,CAN,Canada,1,"[49.0, 10.0]","[34.0, -13.5]","[-95.0, 60.0]"
290,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,BEL,Belgium,2,"[25.0, 0.0]","[30.0, -15.0]","[4.0, 50.8333]"
291,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,AUS,Australia,28,"[25.0, 0.0]","[24.0, -29.0]","[133.0, -27.0]"
292,2013,ERI,Eritrea,NAM,Namibia,USA,United States of America,1,"[39.0, 15.0]","[17.0, -22.0]","[-97.0, 38.0]"
293,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,CAN,Canada,90,"[25.0, 0.0]","[24.0, -29.0]","[-95.0, 60.0]"
294,2013,ERI,Eritrea,ZAF,South Africa,AUS,Australia,1,"[39.0, 15.0]","[24.0, -29.0]","[133.0, -27.0]"
295,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,USA,United States of America,320,"[25.0, 0.0]","[24.0, -29.0]","[-97.0, 38.0]"
296,2013,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CHL,Chile,3,"[25.0, 0.0]","[30.0, -20.0]","[-71.0, -30.0]"
297,2013,ERI,Eritrea,ZAF,South Africa,CAN,Canada,3,"[39.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
298,2013,COD,Dem. Rep. of the Congo,MWI,Malawi,FIN,Finland,105,"[25.0, 0.0]","[34.0, -13.5]","[26.0, 64.0]"
299,2013,COD,Dem. Rep. of the Congo,NAM,Namibia,DNK,Denmark,4,"[25.0, 0.0]","[17.0, -22.0]","[10.0, 56.0]"
300,2013,SOM,Somalia,ZAF,South Africa,AUS,Australia,2,"[49.0, 10.0]","[24.0, -29.0]","[133.0, -27.0]"
301,2013,ERI,Eritrea,ZAF,South Africa,USA,United States of America,8,"[39.0, 15.0]","[24.0, -29.0]","[-97.0, 38.0]"
302,2013,SOM,Somalia,ZAF,South Africa,CAN,Canada,114,"[49.0, 10.0]","[24.0, -29.0]","[-95.0, 60.0]"
303,2013,SOM,Somalia,ZAF,South Africa,FIN,Finland,1,"[49.0, 10.0]","[24.0, -29.0]","[26.0, 64.0]"
304,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,GBR,United Kingdom of Great Britain and Northern Ireland,3,"[25.0, 0.0]","[24.0, -29.0]","[-2.0, 54.0]"
305,2013,SOM,Somalia,ZAF,South Africa,DNK,Denmark,1,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 56.0]"
306,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,AUS,Australia,99,"[25.0, 0.0]","[30.0, -15.0]","[133.0, -27.0]"
307,2013,SOM,Somalia,ZAF,South Africa,USA,United States of America,770,"[49.0, 10.0]","[24.0, -29.0]","[-97.0, 38.0]"
308,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,88,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
309,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,61,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
310,2013,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,7,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
311,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,DNK,Denmark,1,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 56.0]"
312,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,383,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
313,2013,SOM,Somalia,ZMB,Zambia,CAN,Canada,4,"[49.0, 10.0]","[30.0, -15.0]","[-95.0, 60.0]"
314,2013,SOM,Somalia,ZMB,Zambia,FIN,Finland,7,"[49.0, 10.0]","[30.0, -15.0]","[26.0, 64.0]"
315,2013,SOM,Somalia,BWA,Botswana,USA,United States of America,45,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
316,2013,SOM,Somalia,ZMB,Zambia,USA,United States of America,12,"[49.0, 10.0]","[30.0, -15.0]","[-97.0, 38.0]"
317,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,ISL,Iceland,1,"[25.0, 0.0]","[24.0, -29.0]","[-18.0, 65.0]"
318,2013,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,76,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
319,2013,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,333,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
320,2013,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,312,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
321,2013,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,3,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
322,2013,COD,Dem. Rep. of the Congo,BWA,Botswana,AUS,Australia,70,"[25.0, 0.0]","[24.0, -22.0]","[133.0, -27.0]"
323,2013,SOM,Somalia,MWI,Malawi,USA,United States of America,8,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
324,2013,ERI,Eritrea,ZWE,Zimbabwe,USA,United States of America,4,"[39.0, 15.0]","[30.0, -20.0]","[-97.0, 38.0]"
325,2013,SOM,Somalia,ZMB,Zambia,IRL,Ireland,5,"[49.0, 10.0]","[30.0, -15.0]","[-8.0, 53.0]"
326,2013,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,124,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
327,2013,COD,Dem. Rep. of the Congo,ZAF,South Africa,NLD,Netherlands,5,"[25.0, 0.0]","[24.0, -29.0]","[5.75, 52.5]"
328,2013,SDN,Sudan,MWI,Malawi,USA,United States of America,1,"[30.0, 15.0]","[34.0, -13.5]","[-97.0, 38.0]"
329,2014,COD,Dem. Rep. of the Congo,MWI,Malawi,SWE,Sweden,6,"[25.0, 0.0]","[34.0, -13.5]","[15.0, 62.0]"
330,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,CHE,Switzerland,2,"[25.0, 0.0]","[30.0, -15.0]","[8.0, 47.0]"
331,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,FIN,Finland,83,"[25.0, 0.0]","[30.0, -15.0]","[26.0, 64.0]"
332,2014,COD,Dem. Rep. of the Congo,BWA,Botswana,CAN,Canada,36,"[25.0, 0.0]","[24.0, -22.0]","[-95.0, 60.0]"
333,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,USA,United States of America,817,"[25.0, 0.0]","[30.0, -15.0]","[-97.0, 38.0]"
334,2014,SOM,Somalia,ZMB,Zambia,DNK,Denmark,1,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 56.0]"
335,2014,SDN,Sudan,ZAF,South Africa,CAN,Canada,2,"[30.0, 15.0]","[24.0, -29.0]","[-95.0, 60.0]"
336,2014,COD,Dem. Rep. of the Congo,NAM,Namibia,SWE,Sweden,5,"[25.0, 0.0]","[17.0, -22.0]","[15.0, 62.0]"
337,2014,COD,Dem. Rep. of the Congo,BWA,Botswana,USA,United States of America,11,"[25.0, 0.0]","[24.0, -22.0]","[-97.0, 38.0]"
338,2014,SOM,Somalia,BWA,Botswana,CAN,Canada,28,"[49.0, 10.0]","[24.0, -22.0]","[-95.0, 60.0]"
339,2014,COD,Dem. Rep. of the Congo,NAM,Namibia,NLD,Netherlands,4,"[25.0, 0.0]","[17.0, -22.0]","[5.75, 52.5]"
340,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,CAN,Canada,131,"[25.0, 0.0]","[30.0, -15.0]","[-95.0, 60.0]"
341,2014,COD,Dem. Rep. of the Congo,ZAF,South Africa,SWE,Sweden,4,"[25.0, 0.0]","[24.0, -29.0]","[15.0, 62.0]"
342,2014,SOM,Somalia,BWA,Botswana,USA,United States of America,16,"[49.0, 10.0]","[24.0, -22.0]","[-97.0, 38.0]"
343,2014,SDN,Sudan,BWA,Botswana,CAN,Canada,7,"[30.0, 15.0]","[24.0, -22.0]","[-95.0, 60.0]"
344,2014,SOM,Somalia,BWA,Botswana,NOR,Norway,4,"[49.0, 10.0]","[24.0, -22.0]","[10.0, 62.0]"
345,2014,COD,Dem. Rep. of the Congo,ZAF,South Africa,NLD,Netherlands,1,"[25.0, 0.0]","[24.0, -29.0]","[5.75, 52.5]"
346,2014,SOM,Somalia,ZMB,Zambia,CAN,Canada,6,"[49.0, 10.0]","[30.0, -15.0]","[-95.0, 60.0]"
347,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,SWE,Sweden,21,"[25.0, 0.0]","[30.0, -15.0]","[15.0, 62.0]"
348,2014,COD,Dem. Rep. of the Congo,MWI,Malawi,USA,United States of America,443,"[25.0, 0.0]","[34.0, -13.5]","[-97.0, 38.0]"
349,2014,AFG,Afghanistan,MDG,Madagascar,CAN,Canada,1,"[65.0, 33.0]","[47.0, -20.0]","[-95.0, 60.0]"
350,2014,SOM,Somalia,ZAF,South Africa,NOR,Norway,3,"[49.0, 10.0]","[24.0, -29.0]","[10.0, 62.0]"
351,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,NLD,Netherlands,13,"[25.0, 0.0]","[30.0, -15.0]","[5.75, 52.5]"
352,2014,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,CAN,Canada,65,"[25.0, 0.0]","[30.0, -20.0]","[-95.0, 60.0]"
353,2014,SOM,Somalia,MWI,Malawi,USA,United States of America,9,"[49.0, 10.0]","[34.0, -13.5]","[-97.0, 38.0]"
354,2014,COD,Dem. Rep. of the Congo,MDG,Madagascar,CAN,Canada,1,"[25.0, 0.0]","[47.0, -20.0]","[-95.0, 60.0]"
355,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,NOR,Norway,6,"[25.0, 0.0]","[30.0, -15.0]","[10.0, 62.0]"
356,2014,COD,Dem. Rep. of the Congo,MOZ,Mozambique,USA,United States of America,17,"[25.0, 0.0]","[35.0, -18.25]","[-97.0, 38.0]"
357,2014,COD,Dem. Rep. of the Congo,MWI,Malawi,CAN,Canada,35,"[25.0, 0.0]","[34.0, -13.5]","[-95.0, 60.0]"
358,2014,SOM,Somalia,ZMB,Zambia,NOR,Norway,6,"[49.0, 10.0]","[30.0, -15.0]","[10.0, 62.0]"
359,2014,COD,Dem. Rep. of the Congo,NAM,Namibia,USA,United States of America,124,"[25.0, 0.0]","[17.0, -22.0]","[-97.0, 38.0]"
360,2014,COD,Dem. Rep. of the Congo,ZMB,Zambia,GBR,United Kingdom of Great Britain and Northern Ireland,4,"[25.0, 0.0]","[30.0, -15.0]","[-2.0, 54.0]"
361,2014,COD,Dem. Rep. of the Congo,BWA,Botswana,AUS,Australia,2,"[25.0, 0.0]","[24.0, -22.0]","[133.0, -27.0]"
362,2014,COD,Dem. Rep. of the Congo,MOZ,Mozambique,CAN,Canada,70,"[25.0, 0.0]","[35.0, -18.25]","[-95.0, 60.0]"
363,2014,COD,Dem. Rep. of the Congo,ZWE,Zimbabwe,USA,United States of America,211,"[25.0, 0.0]","[30.0, -20.0]","[-97.0, 38.0]"
364,2014,SOM,Somalia,NAM,Namibia,USA,United States of America,1,"[49.0, 10.0]","[17.0, -22.0]","[-97.0, 38.0]"
365,2014,SOM,Somalia,BWA,Botswana,DNK,Denmark,4,"[49.0, 10.0]","[24.0, -22.0]","[10.0, 56.0]"
366,2014,COD,Dem. Rep. of the Congo,MWI,Malawi,AUS,Australia,139,"[25.0, 0.0]","[34.0, -13.5]","[133.0, -27.0]"
367,2014,COD,Dem. Rep. of the Congo,NAM,Namibia,CAN,Canada,263,"[25.0, 0.0]","[17.0, -22.0]","[-95.0, 60.0]"
