Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2003,AFG,Afghanistan,LBN,Lebanon,FIN,Finland,1
2003,AFG,Afghanistan,SYR,Syrian Arab Rep.,USA,United States of America,4
2003,COD,Dem. Rep. of the Congo,EGY,Egypt,CAN,Canada,1
2003,ERI,Eritrea,EGY,Egypt,USA,United States of America,14
2003,ERI,Eritrea,LBN,Lebanon,CAN,Canada,2
2003,IRN,Iran (Islamic Rep. of),JOR,Jordan,SWE,Sweden,10
2003,IRN,Iran (Islamic Rep. of),LBN,Lebanon,CAN,Canada,1
2003,IRN,Iran (Islamic Rep. of),LBN,Lebanon,FIN,Finland,1
2003,IRQ,Iraq,EGY,Egypt,CAN,Canada,1
2003,IRQ,Iraq,JOR,Jordan,AUS,Australia,72
2003,IRQ,Iraq,JOR,Jordan,BRA,Brazil,6
2003,IRQ,Iraq,JOR,Jordan,CAN,Canada,106
2003,IRQ,Iraq,JOR,Jordan,DEU,Germany,3
2003,IRQ,Iraq,JOR,Jordan,DNK,Denmark,10
2003,IRQ,Iraq,JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,18
2003,IRQ,Iraq,JOR,Jordan,IRL,Ireland,1
2003,IRQ,Iraq,JOR,Jordan,ITA,Italy,21
2003,IRQ,Iraq,JOR,Jordan,NOR,Norway,3
2003,IRQ,Iraq,JOR,Jordan,NZL,New Zealand,32
2003,IRQ,Iraq,JOR,Jordan,SWE,Sweden,23
2003,IRQ,Iraq,JOR,Jordan,USA,United States of America,36
2003,IRQ,Iraq,KWT,Kuwait,FRA,France,1
2003,IRQ,Iraq,LBN,Lebanon,AUS,Australia,18
2003,IRQ,Iraq,LBN,Lebanon,FIN,Finland,5
2003,IRQ,Iraq,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,16
2003,IRQ,Iraq,LBN,Lebanon,NLD,Netherlands,1
2003,IRQ,Iraq,LBN,Lebanon,SWE,Sweden,1
2003,IRQ,Iraq,SAU,Saudi Arabia,NLD,Netherlands,2
2003,IRQ,Iraq,SAU,Saudi Arabia,NOR,Norway,2
2003,IRQ,Iraq,SAU,Saudi Arabia,SWE,Sweden,1
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,CAN,Canada,29
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,CHE,Switzerland,1
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,DNK,Denmark,1
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,FIN,Finland,6
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,15
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,IRL,Ireland,6
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,NLD,Netherlands,7
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,NOR,Norway,7
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,SWE,Sweden,9
2003,IRQ,Iraq,SYR,Syrian Arab Rep.,USA,United States of America,6
2003,IRQ,Iraq,YEM,Yemen,NLD,Netherlands,3
2003,SDN,Sudan,EGY,Egypt,AUS,Australia,627
2003,SDN,Sudan,EGY,Egypt,CAN,Canada,566
2003,SDN,Sudan,EGY,Egypt,FIN,Finland,232
2003,SDN,Sudan,EGY,Egypt,NLD,Netherlands,2
2003,SDN,Sudan,EGY,Egypt,USA,United States of America,1830
2003,SDN,Sudan,JOR,Jordan,USA,United States of America,37
2003,SDN,Sudan,LBN,Lebanon,AUS,Australia,14
2003,SDN,Sudan,LBN,Lebanon,CAN,Canada,34
2003,SDN,Sudan,LBN,Lebanon,FIN,Finland,145
2003,SDN,Sudan,LBN,Lebanon,NOR,Norway,86
2003,SDN,Sudan,LBN,Lebanon,USA,United States of America,28
2003,SDN,Sudan,SYR,Syrian Arab Rep.,CAN,Canada,3
2003,SDN,Sudan,SYR,Syrian Arab Rep.,NOR,Norway,2
2003,SDN,Sudan,SYR,Syrian Arab Rep.,SWE,Sweden,5
2003,SDN,Sudan,SYR,Syrian Arab Rep.,USA,United States of America,107
2003,SOM,Somalia,EGY,Egypt,AUS,Australia,12
2003,SOM,Somalia,EGY,Egypt,CAN,Canada,23
2003,SOM,Somalia,EGY,Egypt,USA,United States of America,119
2003,SOM,Somalia,JOR,Jordan,NLD,Netherlands,2
2003,SOM,Somalia,JOR,Jordan,NOR,Norway,6
2003,SOM,Somalia,JOR,Jordan,SWE,Sweden,1
2003,SOM,Somalia,JOR,Jordan,USA,United States of America,43
2003,SOM,Somalia,LBN,Lebanon,AUS,Australia,3
2003,SOM,Somalia,LBN,Lebanon,CAN,Canada,21
2003,SOM,Somalia,LBN,Lebanon,FIN,Finland,24
2003,SOM,Somalia,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,2
2003,SOM,Somalia,LBN,Lebanon,USA,United States of America,8
2003,SOM,Somalia,SAU,Saudi Arabia,CAN,Canada,4
2003,SOM,Somalia,SYR,Syrian Arab Rep.,CAN,Canada,1
2003,SOM,Somalia,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,6
2003,SOM,Somalia,SYR,Syrian Arab Rep.,SWE,Sweden,1
2003,SOM,Somalia,SYR,Syrian Arab Rep.,USA,United States of America,103
2003,SOM,Somalia,YEM,Yemen,GBR,United Kingdom of Great Britain and Northern Ireland,3
2003,SYR,Syrian Arab Rep.,EGY,Egypt,CAN,Canada,5
2003,SYR,Syrian Arab Rep.,JOR,Jordan,CAN,Canada,6
2003,SYR,Syrian Arab Rep.,JOR,Jordan,NZL,New Zealand,8
2003,SYR,Syrian Arab Rep.,JOR,Jordan,SWE,Sweden,2
2003,SYR,Syrian Arab Rep.,JOR,Jordan,USA,United States of America,4
2003,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,NLD,Netherlands,1
2003,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,NOR,Norway,1
2003,AFG,Afghanistan,All others,All others,AUS,Australia,479
2003,AFG,Afghanistan,All others,All others,AUT,Austria,3
2003,AFG,Afghanistan,All others,All others,BRA,Brazil,7
2003,AFG,Afghanistan,All others,All others,CAN,Canada,1533
2003,AFG,Afghanistan,All others,All others,DNK,Denmark,55
2003,AFG,Afghanistan,All others,All others,FIN,Finland,298
2003,AFG,Afghanistan,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,32
2003,AFG,Afghanistan,All others,All others,NLD,Netherlands,78
2003,AFG,Afghanistan,All others,All others,NOR,Norway,95
2003,AFG,Afghanistan,All others,All others,NZL,New Zealand,19
2003,AFG,Afghanistan,All others,All others,SWE,Sweden,207
2003,AFG,Afghanistan,All others,All others,USA,United States of America,737
2003,COD,Dem. Rep. of the Congo,All others,All others,AUS,Australia,97
2003,COD,Dem. Rep. of the Congo,All others,All others,AUT,Austria,2
2003,COD,Dem. Rep. of the Congo,All others,All others,BRA,Brazil,2
2003,COD,Dem. Rep. of the Congo,All others,All others,CAN,Canada,377
2003,COD,Dem. Rep. of the Congo,All others,All others,DNK,Denmark,1
2003,COD,Dem. Rep. of the Congo,All others,All others,FIN,Finland,13
2003,COD,Dem. Rep. of the Congo,All others,All others,NLD,Netherlands,7
2003,COD,Dem. Rep. of the Congo,All others,All others,NOR,Norway,9
2003,COD,Dem. Rep. of the Congo,All others,All others,NZL,New Zealand,3
2003,COD,Dem. Rep. of the Congo,All others,All others,SWE,Sweden,31
2003,COD,Dem. Rep. of the Congo,All others,All others,USA,United States of America,426
2003,ERI,Eritrea,All others,All others,AUS,Australia,24
2003,ERI,Eritrea,All others,All others,AUT,Austria,2
2003,ERI,Eritrea,All others,All others,CAN,Canada,32
2003,ERI,Eritrea,All others,All others,DNK,Denmark,19
2003,ERI,Eritrea,All others,All others,FIN,Finland,56
2003,ERI,Eritrea,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,ERI,Eritrea,All others,All others,NLD,Netherlands,30
2003,ERI,Eritrea,All others,All others,NOR,Norway,85
2003,ERI,Eritrea,All others,All others,NZL,New Zealand,28
2003,ERI,Eritrea,All others,All others,SWE,Sweden,60
2003,ERI,Eritrea,All others,All others,USA,United States of America,11
2003,IRN,Iran (Islamic Rep. of),All others,All others,AUS,Australia,381
2003,IRN,Iran (Islamic Rep. of),All others,All others,AUT,Austria,1
2003,IRN,Iran (Islamic Rep. of),All others,All others,CAN,Canada,467
2003,IRN,Iran (Islamic Rep. of),All others,All others,CHE,Switzerland,1
2003,IRN,Iran (Islamic Rep. of),All others,All others,CHL,Chile,12
2003,IRN,Iran (Islamic Rep. of),All others,All others,DNK,Denmark,14
2003,IRN,Iran (Islamic Rep. of),All others,All others,FIN,Finland,168
2003,IRN,Iran (Islamic Rep. of),All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,14
2003,IRN,Iran (Islamic Rep. of),All others,All others,NLD,Netherlands,3
2003,IRN,Iran (Islamic Rep. of),All others,All others,NOR,Norway,179
2003,IRN,Iran (Islamic Rep. of),All others,All others,NZL,New Zealand,14
2003,IRN,Iran (Islamic Rep. of),All others,All others,SWE,Sweden,142
2003,IRN,Iran (Islamic Rep. of),All others,All others,USA,United States of America,787
2003,IRQ,Iraq,All others,All others,AUS,Australia,87
2003,IRQ,Iraq,All others,All others,CAN,Canada,207
2003,IRQ,Iraq,All others,All others,CHE,Switzerland,5
2003,IRQ,Iraq,All others,All others,DEU,Germany,70
2003,IRQ,Iraq,All others,All others,DNK,Denmark,6
2003,IRQ,Iraq,All others,All others,FIN,Finland,32
2003,IRQ,Iraq,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,19
2003,IRQ,Iraq,All others,All others,NLD,Netherlands,3
2003,IRQ,Iraq,All others,All others,NOR,Norway,28
2003,IRQ,Iraq,All others,All others,NZL,New Zealand,84
2003,IRQ,Iraq,All others,All others,SWE,Sweden,107
2003,IRQ,Iraq,All others,All others,USA,United States of America,59
2003,MMR,Myanmar,All others,All others,AUS,Australia,17
2003,MMR,Myanmar,All others,All others,CAN,Canada,100
2003,MMR,Myanmar,All others,All others,DNK,Denmark,207
2003,MMR,Myanmar,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,1
2003,MMR,Myanmar,All others,All others,NLD,Netherlands,8
2003,MMR,Myanmar,All others,All others,NOR,Norway,153
2003,MMR,Myanmar,All others,All others,NZL,New Zealand,26
2003,MMR,Myanmar,All others,All others,SWE,Sweden,2
2003,MMR,Myanmar,All others,All others,USA,United States of America,198
2003,SDN,Sudan,All others,All others,AUS,Australia,377
2003,SDN,Sudan,All others,All others,CAN,Canada,640
2003,SDN,Sudan,All others,All others,DNK,Denmark,2
2003,SDN,Sudan,All others,All others,NLD,Netherlands,4
2003,SDN,Sudan,All others,All others,NOR,Norway,1
2003,SDN,Sudan,All others,All others,NZL,New Zealand,64
2003,SDN,Sudan,All others,All others,SWE,Sweden,10
2003,SDN,Sudan,All others,All others,USA,United States of America,140
2003,SOM,Somalia,All others,All others,AUS,Australia,256
2003,SOM,Somalia,All others,All others,AUT,Austria,1
2003,SOM,Somalia,All others,All others,BRA,Brazil,3
2003,SOM,Somalia,All others,All others,CAN,Canada,594
2003,SOM,Somalia,All others,All others,DNK,Denmark,8
2003,SOM,Somalia,All others,All others,FIN,Finland,2
2003,SOM,Somalia,All others,All others,NLD,Netherlands,1
2003,SOM,Somalia,All others,All others,NOR,Norway,1
2003,SOM,Somalia,All others,All others,NZL,New Zealand,13
2003,SOM,Somalia,All others,All others,SWE,Sweden,1
2003,SOM,Somalia,All others,All others,USA,United States of America,1524
2003,SYR,Syrian Arab Rep.,All others,All others,AUS,Australia,5
2003,SYR,Syrian Arab Rep.,All others,All others,NZL,New Zealand,1
2003,SYR,Syrian Arab Rep.,All others,All others,SWE,Sweden,2
2003,SYR,Syrian Arab Rep.,All others,All others,USA,United States of America,1
2004,AFG,Afghanistan,LBN,Lebanon,AUS,Australia,1
2004,AFG,Afghanistan,LBN,Lebanon,BRA,Brazil,3
2004,AFG,Afghanistan,LBN,Lebanon,CAN,Canada,1
2004,AFG,Afghanistan,LBN,Lebanon,SWE,Sweden,34
2004,AFG,Afghanistan,SYR,Syrian Arab Rep.,AUS,Australia,32
2004,AFG,Afghanistan,SYR,Syrian Arab Rep.,CAN,Canada,142
2004,AFG,Afghanistan,SYR,Syrian Arab Rep.,SWE,Sweden,104
2004,AFG,Afghanistan,SYR,Syrian Arab Rep.,USA,United States of America,107
2004,COD,Dem. Rep. of the Congo,SYR,Syrian Arab Rep.,CAN,Canada,11
2004,COD,Dem. Rep. of the Congo,SYR,Syrian Arab Rep.,SWE,Sweden,6
2004,ERI,Eritrea,EGY,Egypt,AUS,Australia,4
2004,ERI,Eritrea,EGY,Egypt,CAN,Canada,11
2004,ERI,Eritrea,EGY,Egypt,USA,United States of America,10
2004,ERI,Eritrea,JOR,Jordan,CAN,Canada,1
2004,ERI,Eritrea,LBY,Libya,DNK,Denmark,3
2004,ERI,Eritrea,LBY,Libya,ITA,Italy,1
2004,ERI,Eritrea,LBY,Libya,NLD,Netherlands,2
2004,ERI,Eritrea,LBY,Libya,NOR,Norway,2
2004,ERI,Eritrea,LBY,Libya,SWE,Sweden,4
2004,ERI,Eritrea,SYR,Syrian Arab Rep.,AUS,Australia,3
2004,ERI,Eritrea,SYR,Syrian Arab Rep.,USA,United States of America,2
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,AUS,Australia,30
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,BRA,Brazil,45
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,CAN,Canada,62
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,DNK,Denmark,98
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,FIN,Finland,66
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,17
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,IRL,Ireland,22
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,NOR,Norway,133
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,SWE,Sweden,384
2004,IRN,Iran (Islamic Rep. of),JOR,Jordan,USA,United States of America,45
2004,IRN,Iran (Islamic Rep. of),LBN,Lebanon,CAN,Canada,1
2004,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,CAN,Canada,5
2004,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,NLD,Netherlands,1
2004,IRQ,Iraq,DZA,Algeria,CAN,Canada,2
2004,IRQ,Iraq,JOR,Jordan,AUS,Australia,82
2004,IRQ,Iraq,JOR,Jordan,BRA,Brazil,10
2004,IRQ,Iraq,JOR,Jordan,CAN,Canada,5
2004,IRQ,Iraq,JOR,Jordan,DNK,Denmark,1
2004,IRQ,Iraq,JOR,Jordan,NLD,Netherlands,5
2004,IRQ,Iraq,JOR,Jordan,SWE,Sweden,5
2004,IRQ,Iraq,LBN,Lebanon,AUS,Australia,10
2004,IRQ,Iraq,LBN,Lebanon,BRA,Brazil,146
2004,IRQ,Iraq,LBN,Lebanon,CAN,Canada,8
2004,IRQ,Iraq,LBN,Lebanon,FIN,Finland,8
2004,IRQ,Iraq,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,1
2004,IRQ,Iraq,LBN,Lebanon,NLD,Netherlands,9
2004,IRQ,Iraq,LBN,Lebanon,NOR,Norway,16
2004,IRQ,Iraq,LBN,Lebanon,SWE,Sweden,6
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,AUS,Australia,2
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,BRA,Brazil,14
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,CAN,Canada,62
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,DNK,Denmark,1
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,2
2004,IRQ,Iraq,SYR,Syrian Arab Rep.,SWE,Sweden,54
2004,SDN,Sudan,EGY,Egypt,AUS,Australia,625
2004,SDN,Sudan,EGY,Egypt,CAN,Canada,657
2004,SDN,Sudan,EGY,Egypt,FIN,Finland,350
2004,SDN,Sudan,EGY,Egypt,USA,United States of America,2029
2004,SDN,Sudan,JOR,Jordan,AUS,Australia,1
2004,SDN,Sudan,LBN,Lebanon,AUS,Australia,5
2004,SDN,Sudan,LBN,Lebanon,BRA,Brazil,5
2004,SDN,Sudan,LBN,Lebanon,CAN,Canada,35
2004,SDN,Sudan,LBN,Lebanon,FIN,Finland,156
2004,SDN,Sudan,LBN,Lebanon,SWE,Sweden,56
2004,SDN,Sudan,SYR,Syrian Arab Rep.,CAN,Canada,18
2004,SDN,Sudan,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,5
2004,SDN,Sudan,SYR,Syrian Arab Rep.,NOR,Norway,13
2004,SDN,Sudan,SYR,Syrian Arab Rep.,SWE,Sweden,19
2004,SDN,Sudan,SYR,Syrian Arab Rep.,USA,United States of America,109
2004,SOM,Somalia,DZA,Algeria,CAN,Canada,2
2004,SOM,Somalia,EGY,Egypt,CAN,Canada,9
2004,SOM,Somalia,EGY,Egypt,USA,United States of America,493
2004,SOM,Somalia,JOR,Jordan,USA,United States of America,29
2004,SOM,Somalia,LBN,Lebanon,AUS,Australia,3
2004,SOM,Somalia,LBN,Lebanon,CAN,Canada,42
2004,SOM,Somalia,LBN,Lebanon,FIN,Finland,8
2004,SOM,Somalia,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,2
2004,SOM,Somalia,LBN,Lebanon,SWE,Sweden,1
2004,SOM,Somalia,SYR,Syrian Arab Rep.,BRA,Brazil,4
2004,SOM,Somalia,SYR,Syrian Arab Rep.,CAN,Canada,119
2004,SOM,Somalia,SYR,Syrian Arab Rep.,GBR,United Kingdom of Great Britain and Northern Ireland,13
2004,SOM,Somalia,SYR,Syrian Arab Rep.,NOR,Norway,9
2004,SOM,Somalia,SYR,Syrian Arab Rep.,SWE,Sweden,1
2004,SOM,Somalia,SYR,Syrian Arab Rep.,USA,United States of America,113
2004,SOM,Somalia,YEM,Yemen,BEL,Belgium,4
2004,SOM,Somalia,YEM,Yemen,USA,United States of America,113
2004,SYR,Syrian Arab Rep.,ARE,United Arab Emirates,CAN,Canada,4
2004,SYR,Syrian Arab Rep.,ARE,United Arab Emirates,DNK,Denmark,7
2004,SYR,Syrian Arab Rep.,ARE,United Arab Emirates,NLD,Netherlands,34
2004,SYR,Syrian Arab Rep.,ARE,United Arab Emirates,SWE,Sweden,29
2004,SYR,Syrian Arab Rep.,JOR,Jordan,AUS,Australia,4
2004,SYR,Syrian Arab Rep.,JOR,Jordan,NLD,Netherlands,7
2004,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,DNK,Denmark,5
2004,SYR,Syrian Arab Rep.,SAU,Saudi Arabia,SWE,Sweden,5
2004,AFG,Afghanistan,All others,All others,AUS,Australia,254
2004,AFG,Afghanistan,All others,All others,CAN,Canada,3843
2004,AFG,Afghanistan,All others,All others,DEU,Germany,2
2004,AFG,Afghanistan,All others,All others,DNK,Denmark,43
2004,AFG,Afghanistan,All others,All others,ESP,Spain,1
2004,AFG,Afghanistan,All others,All others,FIN,Finland,215
2004,AFG,Afghanistan,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,23
2004,AFG,Afghanistan,All others,All others,NLD,Netherlands,86
2004,AFG,Afghanistan,All others,All others,NOR,Norway,45
2004,AFG,Afghanistan,All others,All others,NZL,New Zealand,61
2004,AFG,Afghanistan,All others,All others,SWE,Sweden,317
2004,AFG,Afghanistan,All others,All others,USA,United States of America,859
2004,COD,Dem. Rep. of the Congo,All others,All others,AUS,Australia,260
2004,COD,Dem. Rep. of the Congo,All others,All others,CAN,Canada,382
2004,COD,Dem. Rep. of the Congo,All others,All others,DNK,Denmark,153
2004,COD,Dem. Rep. of the Congo,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,30
2004,COD,Dem. Rep. of the Congo,All others,All others,NLD,Netherlands,115
2004,COD,Dem. Rep. of the Congo,All others,All others,NOR,Norway,83
2004,COD,Dem. Rep. of the Congo,All others,All others,SWE,Sweden,20
2004,COD,Dem. Rep. of the Congo,All others,All others,USA,United States of America,171
2004,ERI,Eritrea,All others,All others,AUS,Australia,61
2004,ERI,Eritrea,All others,All others,CAN,Canada,224
2004,ERI,Eritrea,All others,All others,DNK,Denmark,25
2004,ERI,Eritrea,All others,All others,FIN,Finland,2
2004,ERI,Eritrea,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,2
2004,ERI,Eritrea,All others,All others,NLD,Netherlands,7
2004,ERI,Eritrea,All others,All others,NOR,Norway,15
2004,ERI,Eritrea,All others,All others,NZL,New Zealand,1
2004,ERI,Eritrea,All others,All others,SWE,Sweden,9
2004,ERI,Eritrea,All others,All others,USA,United States of America,219
2004,IRN,Iran (Islamic Rep. of),All others,All others,AUS,Australia,233
2004,IRN,Iran (Islamic Rep. of),All others,All others,CAN,Canada,375
2004,IRN,Iran (Islamic Rep. of),All others,All others,DEU,Germany,1
2004,IRN,Iran (Islamic Rep. of),All others,All others,DNK,Denmark,10
2004,IRN,Iran (Islamic Rep. of),All others,All others,FIN,Finland,143
2004,IRN,Iran (Islamic Rep. of),All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,5
2004,IRN,Iran (Islamic Rep. of),All others,All others,NLD,Netherlands,26
2004,IRN,Iran (Islamic Rep. of),All others,All others,NOR,Norway,92
2004,IRN,Iran (Islamic Rep. of),All others,All others,NZL,New Zealand,4
2004,IRN,Iran (Islamic Rep. of),All others,All others,SWE,Sweden,266
2004,IRN,Iran (Islamic Rep. of),All others,All others,USA,United States of America,831
2004,IRQ,Iraq,All others,All others,AUS,Australia,15
2004,IRQ,Iraq,All others,All others,CAN,Canada,97
2004,IRQ,Iraq,All others,All others,DEU,Germany,30
2004,IRQ,Iraq,All others,All others,DNK,Denmark,5
2004,IRQ,Iraq,All others,All others,FIN,Finland,25
2004,IRQ,Iraq,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,12
2004,IRQ,Iraq,All others,All others,NLD,Netherlands,25
2004,IRQ,Iraq,All others,All others,NZL,New Zealand,9
2004,IRQ,Iraq,All others,All others,SWE,Sweden,88
2004,IRQ,Iraq,All others,All others,USA,United States of America,2
2004,MMR,Myanmar,All others,All others,AUS,Australia,175
2004,MMR,Myanmar,All others,All others,CAN,Canada,81
2004,MMR,Myanmar,All others,All others,DNK,Denmark,224
2004,MMR,Myanmar,All others,All others,FIN,Finland,1
2004,MMR,Myanmar,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,84
2004,MMR,Myanmar,All others,All others,NLD,Netherlands,3
2004,MMR,Myanmar,All others,All others,NOR,Norway,954
2004,MMR,Myanmar,All others,All others,NZL,New Zealand,6
2004,MMR,Myanmar,All others,All others,SWE,Sweden,179
2004,MMR,Myanmar,All others,All others,USA,United States of America,3665
2004,SDN,Sudan,All others,All others,AUS,Australia,86
2004,SDN,Sudan,All others,All others,CAN,Canada,229
2004,SDN,Sudan,All others,All others,DNK,Denmark,12
2004,SDN,Sudan,All others,All others,FIN,Finland,10
2004,SDN,Sudan,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,63
2004,SDN,Sudan,All others,All others,NLD,Netherlands,44
2004,SDN,Sudan,All others,All others,NOR,Norway,7
2004,SDN,Sudan,All others,All others,SWE,Sweden,15
2004,SDN,Sudan,All others,All others,USA,United States of America,459
2004,SOM,Somalia,All others,All others,AUS,Australia,267
2004,SOM,Somalia,All others,All others,CAN,Canada,545
2004,SOM,Somalia,All others,All others,CHE,Switzerland,7
2004,SOM,Somalia,All others,All others,DNK,Denmark,8
2004,SOM,Somalia,All others,All others,FIN,Finland,37
2004,SOM,Somalia,All others,All others,GBR,United Kingdom of Great Britain and Northern Ireland,4
2004,SOM,Somalia,All others,All others,NLD,Netherlands,20
2004,SOM,Somalia,All others,All others,NOR,Norway,12
2004,SOM,Somalia,All others,All others,NZL,New Zealand,39
2004,SOM,Somalia,All others,All others,SWE,Sweden,42
2004,SOM,Somalia,All others,All others,USA,United States of America,2001
2004,SYR,Syrian Arab Rep.,All others,All others,CAN,Canada,12
2004,SYR,Syrian Arab Rep.,All others,All others,NLD,Netherlands,1
2004,SYR,Syrian Arab Rep.,All others,All others,NOR,Norway,1
2004,SYR,Syrian Arab Rep.,All others,All others,SWE,Sweden,5
2004,SYR,Syrian Arab Rep.,All others,All others,USA,United States of America,1
2005,AFG,Afghanistan,LBN,Lebanon,AUS,Australia,2
2005,AFG,Afghanistan,LBN,Lebanon,CAN,Canada,8
2005,AFG,Afghanistan,LBN,Lebanon,NLD,Netherlands,1
2005,AFG,Afghanistan,LBN,Lebanon,USA,United States of America,2
2005,AFG,Afghanistan,SYR,Syrian Arab Rep.,AUS,Australia,70
2005,AFG,Afghanistan,SYR,Syrian Arab Rep.,CAN,Canada,31
2005,AFG,Afghanistan,SYR,Syrian Arab Rep.,NOR,Norway,9
2005,AFG,Afghanistan,SYR,Syrian Arab Rep.,SWE,Sweden,41
2005,COD,Dem. Rep. of the Congo,LBN,Lebanon,CAN,Canada,4
2005,ERI,Eritrea,EGY,Egypt,AUS,Australia,18
2005,ERI,Eritrea,EGY,Egypt,CAN,Canada,5
2005,ERI,Eritrea,EGY,Egypt,USA,United States of America,30
2005,ERI,Eritrea,LBN,Lebanon,SWE,Sweden,2
2005,ERI,Eritrea,SAU,Saudi Arabia,USA,United States of America,215
2005,ERI,Eritrea,SYR,Syrian Arab Rep.,CAN,Canada,6
2005,ERI,Eritrea,SYR,Syrian Arab Rep.,SWE,Sweden,3
2005,ERI,Eritrea,SYR,Syrian Arab Rep.,USA,United States of America,1
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,AUS,Australia,1
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,CAN,Canada,21
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,DNK,Denmark,109
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,GBR,United Kingdom of Great Britain and Northern Ireland,6
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,IRL,Ireland,45
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,NOR,Norway,11
2005,IRN,Iran (Islamic Rep. of),JOR,Jordan,NZL,New Zealand,208
2005,IRN,Iran (Islamic Rep. of),LBN,Lebanon,SWE,Sweden,7
2005,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,AUS,Australia,3
2005,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,CAN,Canada,6
2005,IRN,Iran (Islamic Rep. of),SYR,Syrian Arab Rep.,USA,United States of America,5
2005,IRQ,Iraq,ARE,United Arab Emirates,USA,United States of America,4
2005,IRQ,Iraq,JOR,Jordan,AUS,Australia,62
2005,IRQ,Iraq,JOR,Jordan,CAN,Canada,7
2005,IRQ,Iraq,JOR,Jordan,NZL,New Zealand,8
2005,IRQ,Iraq,JOR,Jordan,USA,United States of America,48
2005,IRQ,Iraq,LBN,Lebanon,AUS,Australia,225
2005,IRQ,Iraq,LBN,Lebanon,CAN,Canada,82
2005,IRQ,Iraq,LBN,Lebanon,DNK,Denmark,6
2005,IRQ,Iraq,LBN,Lebanon,FIN,Finland,6
2005,IRQ,Iraq,LBN,Lebanon,GBR,United Kingdom of Great Britain and Northern Ireland,7
2005,IRQ,Iraq,LBN,Lebanon,NLD,Netherlands,14
2005,IRQ,Iraq,LBN,Lebanon,NOR,Norway,4
2005,IRQ,Iraq,LBN,Lebanon,SWE,Sweden,135
2005,IRQ,Iraq,LBN,Lebanon,USA,United States of America,142
